url,image_url,name,category
https://www.diffordsguide.com/beer-wine-spirits/6458/fee-brothers-lime-bitters,https://cdn.diffords.com/contrib/bws/2023/11/655f754c7d1a7.jpg,Fee Brothers Lime Bitters,"Category: Spirits
Sub category: Bitters & tinctures etc.
alc./vol: 21.1"
https://www.diffordsguide.com/beer-wine-spirits/6778/bittermens-winter-melon-bitters,https://cdn.diffords.com/contrib/bws/2020/10/5f76c5e2b08f9.jpg,Bittermens Winter Melon Bitters,"Category: Spirits
Sub category: Bitters & tinctures etc.
alc./vol: 45"
https://www.diffordsguide.com/beer-wine-spirits/6919/stirrings-blood-orange-bitters,https://cdn.diffords.com/contrib/bws/2021/01/6015ae0656ee3.jpg,Stirrings Blood Orange Bitters,"Category: Spirits
Sub category: Bitters & tinctures etc.
alc./vol: 0"
https://www.diffordsguide.com/beer-wine-spirits/6924/scrappys-lavender-bitters,https://cdn.diffords.com/contrib/bws/2021/01/6016eee84a562.jpg,Scrappy's Lavender bitters,"Category: Spirits
Sub category: Bitters & tinctures etc.
alc./vol: 50.8"
https://www.diffordsguide.com/beer-wine-spirits/6925/scrappys-celery-bitters,https://cdn.diffords.com/contrib/bws/2021/01/6016f1b0122cc.jpeg,Scrappy's Celery Bitters,"Category: Spirits
Sub category: Bitters & tinctures etc.
alc./vol: 51"
https://www.diffordsguide.com/beer-wine-spirits/6926/scrappys-grapefruit-bitters,https://cdn.diffords.com/contrib/bws/2021/01/6016f3da3da1b.jpg,Scrappy's Grapefruit Bitters,"Category: Spirits
Sub category: Bitters & tinctures etc.
alc./vol: 45"
https://www.diffordsguide.com/beer-wine-spirits/6937/woodford-reserve-orange-bitters,https://cdn.diffords.com/contrib/bws/2021/02/6023024d70d2d.jpg,Woodford Reserve Orange Bitters,"Category: Spirits
Sub category: Bitters & tinctures etc.
alc./vol: 44"
https://www.diffordsguide.com/beer-wine-spirits/6940/-mystic-caravan-smokey-pear-bitters,https://cdn.diffords.com/contrib/bws/2021/02/602941febe0e0.jpg,Mystic Caravan Smokey Pear Bitters,"Category: Spirits
Sub category: Bitters & tinctures etc.
alc./vol: 38"
https://www.diffordsguide.com/beer-wine-spirits/6965/cecil-and-merl-turmeric-bitters,https://cdn.diffords.com/contrib/bws/2021/03/604899005e46b.jpg,Cecil & Merl Turmeric Bitters,"Category: Spirits
Sub category: Bitters & tinctures etc.
alc./vol: 58"
https://www.diffordsguide.com/beer-wine-spirits/6966/hella-apple-blossom-bitters,https://cdn.diffords.com/contrib/bws/2021/03/6048d0a1372ae.jpg,Hella Apple Blossom Bitters,"Category: Spirits
Sub category: Bitters & tinctures etc.
alc./vol: 45"
https://www.diffordsguide.com/beer-wine-spirits/6982/scrappys-bitters-firewater-tincture,https://cdn.diffords.com/contrib/bws/2021/03/6059b6ab4b34f.jpg,Scrappy's Bitters Firewater Tincture,"Category: Spirits
Sub category: Bitters & tinctures etc.
alc./vol: 44.3"
https://www.diffordsguide.com/beer-wine-spirits/7198/el-guapo-chicory-pecan-bitters,https://cdn.diffords.com/contrib/bws/2021/10/617db24175720.jpg,El Guapo Chicory Pecan Bitters,"Category: Spirits
Sub category: Bitters & tinctures etc.
alc./vol:"
https://www.diffordsguide.com/beer-wine-spirits/7098/dillons-small-batch-hot-pepper-bitters,https://cdn.diffords.com/contrib/bws/2021/07/60fbe375c7d66.png,Dillon's Small Batch Hot Pepper Bitters,"Category: Spirits
Sub category: Bitters & tinctures etc.
alc./vol: 50"
