url,image_url,name,category
https://www.diffordsguide.com/beer-wine-spirits/5686/mannochmore-25-year-old-distilled-1990,https://cdn.diffords.com/contrib/bws/2017/10/59db9e7682a8c.jpg,Mannochmore 25 Year Old (Distilled 1990),"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 53.4"
https://www.diffordsguide.com/beer-wine-spirits/5687/port-ellen-16th-release-37-year-old,https://cdn.diffords.com/contrib/bws/2017/10/59db9e779647e.jpg,"Port Ellen 16th Release, 37 Year Old","Category: Spirits
Sub category: Whisk(e)y
alc./vol: 55.2"
https://www.diffordsguide.com/beer-wine-spirits/5798/lagavulin-1991-single-cask-200th-anniversary,https://cdn.diffords.com/contrib/bws/2017/10/59db9f4e94655.jpg,Lagavulin 1991 Single Cask 200th Anniversary,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 52.7"
https://www.diffordsguide.com/beer-wine-spirits/6156/rascally-liquor-new-make-peaty-malt-spirit,https://cdn.diffords.com/contrib/bws/2018/02/5a8fd88c4e783.jpg,Rascally Liquor New Make Peaty Malt Spirit,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 63.5"
https://www.diffordsguide.com/beer-wine-spirits/8566/berry-bros-and-rudd-bowmore-1997,https://cdn.diffords.com/contrib/bws/2024/05/6633b534ea2ad.jpg,Berry Bros. & Rudd Bowmore 1997,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 53"
https://www.diffordsguide.com/beer-wine-spirits/106/glenmorangie-finealta,https://cdn.diffords.com/contrib/bws/2017/10/59db80bdd08b3.jpg,Glenmorangie Finealta,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 46"
https://www.diffordsguide.com/beer-wine-spirits/259/monkey-shoulder,https://cdn.diffords.com/contrib/bws/2021/02/601e73ab26687.jpg,Monkey Shoulder,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 40"
https://www.diffordsguide.com/beer-wine-spirits/467/highland-park-earl-haakon,https://cdn.diffords.com/contrib/bws/2017/10/59db829da6db2.jpg,Highland Park Earl Haakon,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 54.9"
https://www.diffordsguide.com/beer-wine-spirits/599/the-singleton-of-glendullan-12-year-old,https://cdn.diffords.com/contrib/bws/2017/10/59db836dd3402.jpg,The Singleton of Glendullan 12 Year Old,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 40"
https://www.diffordsguide.com/beer-wine-spirits/613/talisker-30-year-old,https://cdn.diffords.com/contrib/bws/2017/10/59db8379d8902.jpg,Talisker 30 Year Old,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 53.1"
https://www.diffordsguide.com/beer-wine-spirits/658/highland-park-40-year-old,https://cdn.diffords.com/contrib/bws/2017/10/59db83ac6f6ec.jpg,Highland Park 40 Year Old,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 48.3"
https://www.diffordsguide.com/beer-wine-spirits/662/glenrothes-john-ramsay-legacy-bottling,https://cdn.diffords.com/contrib/bws/2017/10/59db83ae98f14.jpg,Glenrothes John Ramsay Legacy Bottling,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 46.7"
https://www.diffordsguide.com/beer-wine-spirits/666/glenfarclas-1962,https://cdn.diffords.com/contrib/bws/2017/10/59db83b3a45bf.jpg,Glenfarclas 1962,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 54.8"
https://www.diffordsguide.com/beer-wine-spirits/672/the-glenlivet-18-year-old,https://cdn.diffords.com/contrib/bws/2020/08/5f3bb2af62e15.png,The Glenlivet 18 Year Old,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 43"
